1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. PARENT CO NAME,15. PARENT CO DB NUM,16. STANDARD PARENT CO NAME,17. FEDERAL FACILITY,18. INDUSTRY SECTOR CODE,19. INDUSTRY SECTOR,20. PRIMARY SIC,26. PRIMARY NAICS,27. NAICS 2,32. DOC_CTRL_NUM,33. CHEMICAL,34. ELEMENTAL METAL INCLUDED,35. CAS #/COMPOUND ID,36. SRS ID,37. CLEAN AIR ACT CHEMICAL,38. CLASSIFICATION,39. METAL,40. METAL CATEGORY,41. CARCINOGEN,42. FORM TYPE,43. UNIT OF MEASURE,44. 5.1 - FUGITIVE AIR,45. 5.2 - STACK AIR,46. 5.3 - WATER,47. 5.4 - UNDERGROUND,48. 5.4.1 - UNDERGROUND CL I,49. 5.4.2 - UNDERGROUND C II-V,50. 5.5.1 - LANDFILLS,51. 5.5.1A - RCRA C LANDFILL,52. 5.5.1B - OTHER LANDFILLS,53. 5.5.2 - LAND TREATMENT,54. 5.5.3 - SURFACE IMPNDMNT,55. 5.5.3A - RCRA SURFACE IM,56. 5.5.3B - OTHER SURFACE I,57. 5.5.4 - OTHER DISPOSAL,58. ON-SITE RELEASE TOTAL,59. 6.1 - POTW - TRNS RLSE,60. 6.1 - POTW - TRNS TRT,61. POTW - TOTAL TRANSFERS,62. 6.2 - M10,63. 6.2 - M41,64. 6.2 - M62,65. 6.2 - M40 METAL,66. 6.2 - M61 METAL,67. 6.2 - M71,68. 6.2 - M81,69. 6.2 - M82,70. 6.2 - M72,71. 6.2 - M63,72. 6.2 - M66,73. 6.2 - M67,74. 6.2 - M64,75. 6.2 - M65,76. 6.2 - M73,77. 6.2 - M79,78. 6.2 - M90,79. 6.2 - M94,80. 6.2 - M99,81. OFF-SITE RELEASE TOTAL,82. 6.2 - M20,83. 6.2 - M24,84. 6.2 - M26,85. 6.2 - M28,86. 6.2 - M93,87. OFF-SITE RECYCLED TOTAL,88. 6.2 - M56,89. 6.2 - M92,90. OFF-SITE ENERGY RECOVERY T,91. 6.2 - M40 NON-METAL,92. 6.2 - M50,93. 6.2 - M54,94. 6.2 - M61 NON-METAL,95. 6.2 - M69,96. 6.2 - M95,97. OFF-SITE TREATED TOTAL,98. 6.2 - UNCLASSIFIED,99. 6.2 - TOTAL TRANSFER,100. TOTAL RELEASES,101. 8.1 - RELEASES,102. 8.1A - ON-SITE CONTAINED,103. 8.1B - ON-SITE OTHER,104. 8.1C - OFF-SITE CONTAIN,105. 8.1D - OFF-SITE OTHER R,106. 8.2 - ENERGY RECOVER ON,107. 8.3 - ENERGY RECOVER OF,108. 8.4 - RECYCLING ON SITE,109. 8.5 - RECYCLING OFF SIT,110. 8.6 - TREATMENT ON SITE,111. 8.7 - TREATMENT OFF SITE,112. PRODUCTION WSTE (8.1-8.7),113. 8.8 - ONE-TIME RELEASE,114. PROD_RATIO_OR_ ACTIVITY,115. 8.9 - PRODUCTION RATIO,New Georeferenced Column
2017,84029SFTYK11600,110000906985,CLEAN HARBORS ARAGONITE LLC,11600 NORTH APTUS ROAD,GRANTSVILLE,TOOELE,UT,84029,,,40.7344,-112.9681,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,false,562,Hazardous Waste,,562211,562213,1317216603225,"1,2,4-TRIMETHYLBENZENE",false,95636,16261,false,TRI,false,0,false,R,Pounds,0.16,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.88,0,0,0,0,0,32.88,0,0,12.68,0,0,12.68,0,0,0,0,4868.01,0,0,0,0,4868.01,0,4913.57,33.08,0,0,0.2,32.88,0,0,0,0,12.68,30075,4868.01,34988.77,,ACTIVITY,1.2,POINT (-112.9681 40.7344)
2017,84074TLRMYSDSTE,110013864078,U.S. ARMY TOOELE ARMY DEPOT,ATTN: JMTE-GME 1 TOOELE ARMY DEPOT BLDG 501,TOOELE,TOOELE,UT,840745003,,,40.526461,-112.410368,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,true,999,Other,,928110,,1317216186712,LEAD COMPOUNDS,false,N420,650002,true,PBT,true,1,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,743,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,743,0,0,743,,,,POINT (-112.410368 40.526461)
2015,84087CRYSN2355S,110000499069,SILVER EAGLE REFINING WOODS CROSS,2355 S 1100 W,WOODS CROSS,DAVIS,UT,84087,,,40.86631,-111.91187,THE INTERNATIONAL GROUP INC,2358455,THE INTERNATIONAL GROUP INC,false,324,Petroleum,,324110,,1315213716133,LEAD COMPOUNDS,false,N420,650002,true,PBT,true,1,false,R,Pounds,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.221,18.54,0,0,0,0,0,89.761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.761,91.321,0,0,1.56,65.059,0,0,0,0.14,0,0,0,66.759,24.702,PRODUCTION,0.94,POINT (-111.91187 40.86631)
2016,84104VRNMC1678S,110009508504,VAREX IMAGING CORP,1678 S PIONEER RD,SALT LAKE CITY,SALT LAKE,UT,84104,,,40.73416,-111.95801,VAREX IMAGING CORP,800334434,VAREX IMAGING CORP,false,334,Computers and Electronic Products,,334517,,1316215150020,NITRIC ACID,false,7697372,152686,false,TRI,false,0,false,R,Pounds,250,750,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000,0,0,0,0,0,0,13466,0,14466,,PRODUCTION,1,POINT (-111.95801 40.73416)
2016,84770HYCCK845NI,110056978677,THOMAS PETROLEUM SAINT GEORGE BULK PLANT,845 N INDUSTRIAL RD,SAINT GEORGE,WASHINGTON,UT,84770,,,37.12134,-113.55533,MAXUM ENTERPRISES LLC,79811123,MAXUM ENTERPRISES LLC,false,4247,Petroleum Bulk Terminals,,424710,,1316217563865,"1,2,4-TRIMETHYLBENZENE",false,95636,16261,false,TRI,false,0,false,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,POINT (-113.55533 37.12134)
2018,8452WTHMRCLILAM,110064788680,UTAHAMERICAN ENERGY INC - LILA MINE,"LILA MINE, E. OF MILE POST 271 HIGHWAY 6/191",EAST CARBON,CARBON,UT,84520,,,39.427028,-110.347334,NA,,NA,false,2121,Coal Mining,,212112,,1318217144017,LEAD,false,7439921,149583,true,PBT,true,1,true,R,Pounds,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0.34,0,0,0,0,0,0,0,0,0.34,,PRODUCTION,1.11,POINT (-110.347334 39.427028)
2018,84029SFTYK11600,110000906985,CLEAN HARBORS ARAGONITE LLC,11600 NORTH APTUS ROAD,GRANTSVILLE,TOOELE,UT,84029,,,40.7344,-112.9681,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,false,562,Hazardous Waste,,562211,562213,1318217503580,DIETHANOLAMINE,false,111422,27516,true,TRI,false,0,false,R,Pounds,0.01,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73,0,0,0,0,0,13.73,0,0,0,0,0,0,0,0,0,0,81.37,0,0,0,0,81.37,0,95.1,13.83,0,0,0.1,13.73,0,0,0,0,0,82395,81.37,82490.2,,ACTIVITY,1,POINT (-112.9681 40.7344)
2016,84088NTRST9780S,110000469190,INTERSTATE BRICK,9780 S 5200 W,WEST JORDAN,SALT LAKE,UT,84081,,,40.57323,-112.01465,PACIFIC COAST BUILDING PRODUCTS,129071838,PACIFIC COAST BUILDING PRODUCTS,false,327,Nonmetallic Mineral Product,,327120,,1316215204835,HYDROGEN FLUORIDE,false,7664393,152371,true,TRI,false,0,false,R,Pounds,0,1639,0,0,0,0,0,0,0,0,0,0,0,0,1639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1639,0,0,1639,0,0,0,0,0,0,39995,0,41634,,PRODUCTION,1.11,POINT (-112.01465 40.57323)
2018,84029SRFRC18MIL,110000916206,"U.S. DOD, USAF, HILL AFB UTTR ACTIVITIES, RANGE",18 MILES N OF EXIT 62 I-80,UTTR,BOX ELDER,UT,84029,,,41.133611,-112.891111,US DEPARTMENT OF DEFENSE,NA,US DEPARTMENT OF DEFENSE,true,999,Other,,928110,,1318216782502,ALUMINUM (FUME OR DUST),false,7429905,149476,false,TRI,false,4,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38500,0,38500,,ACTIVITY,0.34,POINT (-112.891111 41.133611)
2016,84104CHLTD331W9,110001882918,CHELATED MINERALS CORP,3310 WEST 900 SOUTH,SALT LAKE CITY,SALT LAKE,UT,84104,,,40.7496,-111.96941,BALCHEM CORP,NA,BALCHEM CORP,false,311,Food,,311119,,1316215681762,ZINC COMPOUNDS,false,N982,649699,false,TRI,true,1,false,R,Pounds,0,226,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5397,0,0,0,0,0,0,5397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5397,5623,0,0,226,5397,0,0,0,0,0,0,0,5623,,PRODUCTION,1,POINT (-111.96941 40.7496)
2016,84006KNNCT8362W,110009506347,KENNECOTT UTAH COPPER SMELTER & REFINERY,12000 WEST 2100 SOUTH & 11500 W 2100 S,MAGNA,SALT LAKE,UT,84044,,,40.734036,-112.14104,RIO TINTO AMERICA INC,NA,RIO TINTO AMERICA INC,false,331,Primary Metals,,331410,,1316215237722,MANGANESE COMPOUNDS,false,N450,650010,true,TRI,true,1,false,R,Pounds,39,130,500,0,0,0,0,0,1,0,0,0,30000,0,30670,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30682,0,1,30669,0,12,0,0,0,0,0,0,30682,,ACTIVITY,1.15,POINT (-112.14104 40.734036)
2016,84087CRYSN2355S,110000499069,SILVER EAGLE REFINING WOODS CROSS,2355 S 1100 W,WOODS CROSS,DAVIS,UT,84087,,,40.86631,-111.91187,THE INTERNATIONAL GROUP INC,2358455,THE INTERNATIONAL GROUP INC,false,324,Petroleum,,324110,,1316215049242,POLYCYCLIC AROMATIC COMPOUNDS,false,N590,649749,true,PBT,false,0,true,R,Pounds,0.961,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.451,0,0,1.451,0,0,0,0,13.832,0,0,0,15.283,,PRODUCTION,0.91,POINT (-111.91187 40.86631)
2017,84116RCKYM1125W,110000469519,ROCKY MOUNTAIN FABRICATION,1125 W 2300 N,SALT LAKE CITY,SALT LAKE,UT,84116,,,40.81676,-111.92468,NA,,NA,false,332,Fabricated Metals,,332312,,1317215909490,NICKEL,false,7440020,149674,true,TRI,true,1,true,R,Pounds,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29018,0,0,0,29018,0,0,0,0,0,0,0,0,0,0,0,29018,4,0,0,4,0,0,0,0,0,29018,0,0,29022,,PRODUCTION,0.98,POINT (-111.92468 40.81676)
2016,84116STKRP2080N,110002274501,STAKER & PARSON COS BECK NORTH READY MIX & ASPHALT,2080 N BECK ST,SALT LAKE CITY,SALT LAKE,UT,84116,,,40.81162,-111.91876,CRH AMERICAS INC,37179591,CRH AMERICAS INC,false,327,Nonmetallic Mineral Product,,327320,,1316215354123,"BENZO(G,H,I)PERYLENE",false,191242,40576,true,PBT,false,0,false,R,Pounds,0.0031,0.0191,0,0,0,0,0,0,0,0,0,0,0,0,0.0222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222,0,0,0.0222,0,0,0,0,0,0,0,0,0.0222,,PRODUCTION,1.07,POINT (-111.91876 40.81162)
2015,84087PHLLP393SO,110000469136,HOLLYFRONTIER WOODS CROSS REFINING LLC,393 S 800 W,WOODS CROSS,DAVIS,UT,84087,,,40.886022,-111.904759,HOLLYFRONTIER CORP,8965808,HOLLYFRONTIER CORP,false,324,Petroleum,,324110,,1315214356848,"1,2,4-TRIMETHYLBENZENE",false,95636,16261,false,TRI,false,0,false,R,Pounds,5300,250,0,0,0,0,0,0,0,0,0,0,0,0,5550,0,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,250,5550,0,0,5550,0,0,0,0,0,0,1300,250,7100,,PRODUCTION,0.95,POINT (-111.904759 40.886022)
2018,84321YNGLC1651N,110037072173,PRISMVIEW LLC,1651 N 1000 W,LOGAN,CACHE,UT,84321,,,41.76262,-111.85866,SAMSUNG ELECTRONICS AMERICA INC,9082918,SAMSUNG ELECTRONICS AMERICA INC,false,339,Miscellaneous Manufacturing,,339950,,1318217187196,LEAD COMPOUNDS,false,N420,650002,true,PBT,true,1,false,R,Pounds,1.082616,1.32506,0,0,0,0,0,0,0,0,0,0,0,0,2.407676,0.0002061,0,0.0002061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002061,0,131.961499,0,0,0,131.961499,0,0,0,0,0,0,0,0,0,0,0,131.961499,2.4078821,0,0,2.407676,0,0.0002061,0,0,0,131.961499,0,0,134.3693811,,PRODUCTION,0.52,POINT (-111.85866 41.76262)
2016,84401GSCFN2738C,110011868782,GSC FOUNDRIES,2738 COMMERCE WAY,OGDEN,WEBER,UT,84401,,,41.21583,-112.0183,BERKSHIRE HATHAWAY INC,1024314,BERKSHIRE HATHAWAY INC,false,331,Primary Metals,,331524,331512,1316215495096,"4,4'-ISOPROPYLIDENEDIPHENOL",false,80057,8110,false,TRI,false,0,false,R,Pounds,24,217,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29521,0,0,0,0,0,0,29521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29521,29762,0,0,241,29521,0,0,0,0,0,0,0,29762,,PRODUCTION,0.8,POINT (-112.0183 41.21583)
2017,84087CRYSN2355S,110000499069,SILVER EAGLE REFINING WOODS CROSS,2355 S 1100 W,WOODS CROSS,DAVIS,UT,84087,,,40.86631,-111.91187,THE INTERNATIONAL GROUP INC,2358455,THE INTERNATIONAL GROUP INC,false,324,Petroleum,,324110,,1317215866056,MERCURY,false,7439976,149633,true,PBT,true,1,false,R,Pounds,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.368,0.995,0,0,0,0,0,2.363,0,19.285,0,0,0,19.285,0,0,0,0,0,0,0,0,0,0,0,21.648,2.553,0,0,0.19,1.805,0,0,0,0,19.285,0,0,21.28,0.558,,,POINT (-111.91187 40.86631)
2017,84029SFTYK11600,110000906985,CLEAN HARBORS ARAGONITE LLC,11600 NORTH APTUS ROAD,GRANTSVILLE,TOOELE,UT,84029,,,40.7344,-112.9681,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,false,562,Hazardous Waste,,562211,562213,1317216604203,TOXAPHENE,false,8001352,156919,true,PBT,false,0,true,R,Pounds,0.06,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2264.22,0,0,0,0,2264.22,0,2264.22,0.07,0,0,0.07,0,0,0,0,0,0,9127,2264.22,11391.29,,ACTIVITY,1.2,POINT (-112.9681 40.7344)
2015,84065PWRLN14717,110015679201,POWER LINE INDUSTRIES INC,14773 S HERITAGECREST WAY,RIVERTON,SALT LAKE,UT,84065,,,40.48405,-111.91183,NA,,NA,false,325,Chemicals,,325998,,1315214404396,CERTAIN GLYCOL ETHERS,false,N230,649541,true,TRI,false,0,false,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,POINT (-111.91183 40.48405)
2015,84029SFTYK11600,110000906985,CLEAN HARBORS ARAGONITE LLC,11600 NORTH APTUS ROAD,GRANTSVILLE,TOOELE,UT,84029,,,40.7344,-112.9681,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,false,562,Hazardous Waste,,562211,562213,1315214367258,COPPER,false,7440508,150086,false,TRI,true,1,false,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2872.21,0,0,0,1027.88,0,3900.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900.09,4150.09,0,0,250,2872.21,1027.88,0,0,0,0,0,0,4150.09,,ACTIVITY,0.58,POINT (-112.9681 40.7344)
2016,84404GRTSL765N1,110000469920,COMPASS MINERALS OGDEN INC,765 N 10500 W,OGDEN,WEBER,UT,84404,,,41.27017,-112.22377,COMPASS MINERALS INTERNATIONAL INC,849207956,COMPASS MINERALS INTERNATIONAL INC,false,999,Other,,212391,325998,1316215712136,ZINC COMPOUNDS,false,N982,649699,false,TRI,true,1,false,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,POINT (-112.22377 41.27017)
2015,84014SYRST950WE,110057608520,TRINITY HIGHWAY PRODUCTS LLC PLT NO 1033,950 W 400 SO,CENTERVILLE,DAVIS,UT,84014,,,40.913088,-111.890397,TRINITY INDUSTRIES INC,7324254,TRINITY INDUSTRIES INC,false,332,Fabricated Metals,,332322,,1315213532637,ZINC COMPOUNDS,false,N982,649699,false,TRI,true,1,false,R,Pounds,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,0,0,0,0,0,0,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,896,0,0,19,877,0,0,0,0,0,0,0,896,,PRODUCTION,0.5,POINT (-111.890397 40.913088)
2018,8466WJCKBP2276N,110041626504,JACK B PARSON SPANISH FORK,2276 NORTH 200 EAST,SPANISH FORK,UTAH,UT,84660,,,40.13917,-111.64993,CRH AMERICAS INC,37176591,CRH AMERICAS INC,false,327,Nonmetallic Mineral Product,,327320,,1318217266586,NITRATE COMPOUNDS,false,N511,649616,false,TRI,false,0,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,1695.1,1271.33,2966.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966.43,0,0,2966.43,0,0,0,0,0,0,0,0,2966.43,,PRODUCTION,1.09,POINT (-111.64993 40.13917)
2016,84029SFTYK11600,110000906985,CLEAN HARBORS ARAGONITE LLC,11600 NORTH APTUS ROAD,GRANTSVILLE,TOOELE,UT,84029,,,40.7344,-112.9681,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,false,562,Hazardous Waste,,562211,562213,1316215689288,POLYCHLORINATED BIPHENYLS,false,1336363,85878,true,PBT,false,0,true,R,Pounds,9.82,0.24,0,0,0,0,0,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17705.95,0,0,0,0,0,17705.95,0,0,1876.5,0,0,1876.5,0,0,0,0,16233.08,0,0,2934,0,19167.08,0,38749.53,17716.01,0,0,10.06,17705.95,0,0,0,0,1876.5,238948,19167.08,277707.59,,ACTIVITY,1,POINT (-112.9681 40.7344)
2018,84319MLLRN410NO,110000469699,SWIFT BEEF CO,410 N 200 W,HYRUM,CACHE,UT,84319,,,41.64415,-111.86086,JBS USA FOOD CO,48124978,JBS USA FOOD CO,false,311,Food,,311611,,1318216879080,PERACETIC ACID,false,79210,7682,false,TRI,false,0,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1.06,POINT (-111.86086 41.64415)
2017,84401LBNLB2332B,110000469840,OGDEN LIQUID PRODUCTS,2332 B AVE,OGDEN,WEBER,UT,84401,,,41.22417,-111.99098,BALCHEM CORP,41992728,BALCHEM CORP,false,339,Miscellaneous Manufacturing,,339999,,1317215838083,MANGANESE COMPOUNDS,false,N450,650010,true,TRI,true,1,false,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.11,0,554.11,0,0,0,0,0,0,0,0,0,0,0,0,32.79,0,0,0,0,0,0,586.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.79,586.9,0,0,0,32.79,554.11,0,0,0,0,0,0,586.9,,PRODUCTION,1.02,POINT (-111.99098 41.22417)
2018,84006KNNCT8362W,110009506347,KENNECOTT UTAH COPPER SMELTER & REFINERY,12000 WEST 2100 SOUTH & 11500 W 2100 S,MAGNA,SALT LAKE,UT,84044,,,40.734036,-112.14104,RIO TINTO AMERICA INC,NA,RIO TINTO AMERICA INC,false,331,Primary Metals,,331410,,1318217133990,SILVER COMPOUNDS,false,N740,761312,false,TRI,true,1,false,R,Pounds,81,120,500,0,0,0,0,0,4,0,0,0,5085,0,5790,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5792,0,4,5786,0,2,0,0,0,0,0,0,5792,,PRODUCTION,0.96,POINT (-112.14104 40.734036)
2018,84539SNNYSONEPO,110000470008,SUNNYSIDE COGENERATION ASSOCIATES,ONE POWER PLANT RD,SUNNYSIDE,CARBON,UT,84539,,,39.54764,-110.39079,NA,,NA,false,2211,Electric Utilities,,221112,,1318216907523,LEAD,false,7439921,149583,true,PBT,true,1,true,R,Pounds,15.05,30.09,0,0,0,0,0,0,14549,0,0,0,0,0,14594.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,0,0,0,0,0,0,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,15047.14,0,14549,45.14,453,0,0,0,0,0,0,0,15047.14,,PRODUCTION,1,POINT (-110.39079 39.54764)
2017,84087CRYSN2355S,110000499069,SILVER EAGLE REFINING WOODS CROSS,2355 S 1100 W,WOODS CROSS,DAVIS,UT,84087,,,40.86631,-111.91187,THE INTERNATIONAL GROUP INC,2358455,THE INTERNATIONAL GROUP INC,false,324,Petroleum,,324110,,1317215866169,LEAD COMPOUNDS,false,N420,650002,true,PBT,true,1,false,R,Pounds,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.246,6.462,0,0,0,0,0,75.708,0,0,4.757,0,0,4.757,0,0,0,0,0,0,0,0,0,0,0,80.465,77.518,0,0,1.81,41.991,0,0,0,0.142,4.757,0,0,48.7,33.717,PRODUCTION,1.16,POINT (-111.91187 40.86631)
2015,84103MCLCM474WE,110000469243,TESORO REFINING & MARKETING COMPANY LLC - SLC,474 W 900 N,SALT LAKE CITY,SALT LAKE,UT,84103,,,40.7889,-111.90441,TESORO CORP,8133480,MARATHON PETROLEUM CORP,false,324,Petroleum,,324110,,1315214375545,METHANOL,false,67561,4283,true,TRI,false,0,false,R,Pounds,210,69,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33,0,33,279,0,0,279,0,0,0,0,0,0,0,33,312,0,PRODUCTION,0.87,POINT (-111.90441 40.7889)
2017,8462WRLDYN444W2,110070244631,RELADYNE WEST,444 W 200 N,DELTA,MILLARD,UT,84624,,,39.35576,-112.58452,RELADYNE LLC,79742657,RELADYNE LLC,false,4247,Petroleum Bulk Terminals,,424710,,1317216370484,CUMENE,false,98828,18309,true,TRI,false,0,true,R,Pounds,0.03,1.08,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,1.11,0,0,0,0,0,0,0,0,1.11,,ACTIVITY,1.2,POINT (-112.58452 39.35576)
2016,84321JRDNP1070W,110002136965,THOMAS PETROLEUM LLC LOGAN,1070 W 200 N,LOGAN,CACHE,UT,84321,,,41.73569,-111.86243,MAXUM ENTERPRISES LLC,79811123,MAXUM ENTERPRISES LLC,false,4247,Petroleum Bulk Terminals,,424710,,1316217564780,ETHYLENE GLYCOL,false,107211,24257,true,TRI,false,0,false,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,POINT (-111.86243 41.73569)
2018,84074PPMNCI80XX,110013709754,CLEAN HARBORS GRASSY MOUNTAIN LLC,3 MILES E 7 MILES N EXIT 41 ON I-80,GRANTSVILLE,TOOELE,UT,84029,,,40.825001,-113.208334,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,false,562,Hazardous Waste,,562211,,1318217192830,ZINC COMPOUNDS,false,N982,649699,false,TRI,true,1,false,R,Pounds,1.83,0,0,0,0,0,0,41429,0,0,0,0,0,0,41430.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8,0,0,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.8,41513.63,0,41429,1.83,0,82.8,0,0,0,0,0,0,41513.63,,PRODUCTION,3.2,POINT (-113.208334 40.825001)
